Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
20181224 10:53 AM,49,35,59,SSE,17,25,29.73,0,Fair
20181224 11:53 AM,53,36,52,SSE,13,0,29.72,0,Fair
20181224 12:53 PM,56,38,51,SSE,15,0,29.66,0,Fair
20181224 1:53 PM,59,39,48,SSE,16,0,29.62,0,Fair
20181224 2:53 PM,61,40,46,S,14,0,29.58,0,Mostly Cloudy
20181224 3:53 PM,61,41,48,SSE,14,0,29.56,0,Mostly Cloudy
20181224 4:53 PM,61,42,50,SSE,12,0,29.55,0,Mostly Cloudy
20181224 5:53 PM,61,43,52,SSE,10,0,29.52,0,Mostly Cloudy
20181224 6:53 PM,60,44,55,SSE,14,0,29.51,0,Mostly Cloudy
20181224 7:53 PM,60,46,60,S,10,0,29.52,0,Mostly Cloudy
20181224 8:53 PM,58,47,67,S,15,0,29.52,0,Partly Cloudy
20181224 9:53 PM,57,48,72,S,9,0,29.52,0,Fair
20181224 10:53 PM,59,49,69,S,9,0,29.53,0,Mostly Cloudy
20181224 11:53 PM,59,49,69,S,9,0,29.53,0,Cloudy
20181224 12:53 AM,58,49,72,S,7,0,29.54,0,Cloudy
20181225 1:53 AM,57,49,74,S,9,0,29.54,0,Cloudy
20181225 2:53 AM,57,50,77,SSE,12,0,29.54,0,Cloudy
20181225 3:53 AM,57,52,83,S,8,0,29.55,0,Cloudy
20181225 4:53 AM,57,53,87,SSE,6,0,29.55,0,Cloudy
20181225 5:53 AM,57,54,89,SSE,8,0,29.55,0,Cloudy
20181225 6:53 AM,57,55,93,ESE,7,0,29.55,0,Cloudy
20181225 7:53 AM,57,55,93,ESE,3,0,29.57,0,Cloudy
20181225 8:53 AM,57,56,96,SE,6,0,29.58,0,Light Drizzle
20181225 9:53 AM,58,56,93,SSE,7,0,29.59,0,Cloudy
20181225 10:53 AM,61,57,87,SSE,6,0,29.6,0,Cloudy
20181225 11:53 AM,65,58,78,SSE,7,0,29.59,0,Mostly Cloudy
20181225 12:53 PM,64,58,80,SE,9,0,29.57,0,Cloudy
20181225 1:53 PM,65,58,78,ESE,9,0,29.55,0,Cloudy
20181225 2:53 PM,64,58,80,SE,12,0,29.53,0,Light Rain
20181225 3:53 PM,64,59,84,SE,9,0,29.53,0,Cloudy
20181225 4:53 PM,64,59,84,SE,12,0,29.53,0,Cloudy
20181225 5:53 PM,64,59,84,SE,10,0,29.54,0,Cloudy
20181225 6:53 PM,64,59,84,ESE,7,0,29.53,0,Cloudy
20181225 7:53 PM,63,59,87,ESE,7,0,29.54,0,Mostly Cloudy
20181225 8:53 PM,64,59,84,ESE,8,0,29.54,0,Mostly Cloudy
20181225 9:53 PM,63,59,87,SE,13,0,29.54,0,Mostly Cloudy
20181225 10:53 PM,63,59,87,SE,9,0,29.54,0,Mostly Cloudy
20181225 11:53 PM,63,59,87,SE,15,0,29.54,0,Cloudy
20181225 12:53 AM,63,59,87,SE,16,0,29.53,0,Cloudy
20181226 1:53 AM,63,59,87,SE,15,0,29.53,0,Cloudy
20181226 2:53 AM,63,59,87,SE,14,22,29.53,0,Cloudy
20181226 3:53 AM,63,59,87,SSE,12,0,29.53,0,Cloudy
20181226 4:53 AM,62,58,86,SE,10,0,29.52,0,Cloudy
20181226 5:53 AM,62,58,86,ESE,10,0,29.5,0,Cloudy
20181226 6:53 AM,62,59,90,SE,14,23,29.49,0,Cloudy
20181226 7:53 AM,62,58,86,SE,14,24,29.49,0,Cloudy
20181226 8:53 AM,62,57,84,ESE,17,23,29.48,0,Cloudy
20181226 9:53 AM,63,57,81,SE,20,24,29.47,0,Cloudy
20181226 10:53 AM,63,57,81,SE,20,0,29.44,0,Cloudy
20181226 11:53 AM,65,58,78,SE,30,37,29.4,0,Cloudy / Windy
20181226 12:53 PM,67,58,73,SE,31,38,29.33,0,Cloudy / Windy
20181226 1:53 PM,66,59,78,SSE,21,33,29.28,0,Light Rain / Windy
20181226 2:53 PM,64,60,87,SE,33,40,29.22,0.1,Thunder / Windy
20181226 3:53 PM,66,60,81,SE,26,36,29.2,0,Light Rain / Windy
20181226 4:53 PM,64,61,90,ESE,16,0,29.2,0.1,Light Rain with Thunder
20181226 5:53 PM,63,61,93,E,23,0,29.14,0.6,Heavy T-Storm / Windy
20181226 6:53 PM,63,61,93,ESE,23,0,29.11,0.5,T-Storm / Windy
20181226 7:53 PM,63,61,93,SSE,24,39,29.14,0.2,T-Storm / Windy
20181226 8:53 PM,63,61,93,SSE,14,0,29.13,0.2,T-Storm
20181226 9:53 PM,56,55,97,VAR,5,17,29.17,0.4,Light Rain with Thunder
20181226 10:53 PM,57,54,89,ESE,6,0,29.18,0,Light Rain
20181226 11:53 PM,56,54,93,NNW,6,0,29.12,0,Light Rain with Thunder
20181226 12:53 AM,56,54,93,CALM,0,0,29.14,0.1,T-Storm
20181227 1:53 AM,56,52,87,SSE,5,0,29.1,0.2,Heavy T-Storm
20181227 2:53 AM,56,52,87,SE,10,0,29.11,0.1,Cloudy
20181227 3:53 AM,56,52,87,SSE,9,0,29.14,0,Cloudy
20181227 4:53 AM,55,52,89,SSE,8,0,29.11,0,Cloudy
20181227 5:53 AM,54,52,93,S,10,0,29.14,0,Mostly Cloudy
20181227 6:53 AM,54,52,93,S,13,0,29.14,0,Cloudy
20181227 7:53 AM,54,51,90,S,10,0,29.17,0,Partly Cloudy
20181227 8:53 AM,54,51,90,S,13,0,29.19,0,Fair
20181227 9:53 AM,56,51,84,S,13,0,29.21,0,Fair
20181227 10:53 AM,59,49,69,SSW,12,0,29.21,0,Fair
20181227 11:53 AM,61,45,56,SW,8,0,29.2,0,Fair
20181227 12:53 PM,63,42,46,WSW,17,23,29.18,0,Fair
20181227 1:53 PM,64,43,46,W,15,24,29.16,0,Fair
20181227 2:53 PM,63,43,48,WNW,22,30,29.19,0,Fair / Windy
20181227 3:53 PM,60,44,55,WNW,15,25,29.23,0,Fair
20181227 4:53 PM,57,41,55,NW,15,24,29.27,0,Fair
20181227 5:53 PM,54,38,55,WNW,17,0,29.31,0,Partly Cloudy
20181227 6:53 PM,51,37,59,NW,16,22,29.35,0,Fair
20181227 7:53 PM,48,34,58,NNW,16,24,29.4,0,Fair
20181227 8:53 PM,47,34,61,NNW,12,0,29.43,0,Fair
20181227 9:53 PM,46,33,61,NNW,13,18,29.45,0,Fair
20181227 10:53 PM,44,32,63,NNW,9,0,29.48,0,Fair
20181227 11:53 PM,43,32,65,NNW,9,0,29.49,0,Fair
20181227 12:53 AM,42,32,67,NNW,8,0,29.49,0,Fair
20181228 1:53 AM,41,30,65,N,9,0,29.49,0,Fair
20181228 2:53 AM,40,30,68,N,10,0,29.49,0,Partly Cloudy
20181228 3:53 AM,39,29,67,N,9,0,29.5,0,Fair
20181228 4:53 AM,39,28,65,N,9,0,29.53,0,Fair
20181228 5:53 AM,38,28,68,N,7,0,29.53,0,Fair
20181228 6:53 AM,37,26,65,N,9,0,29.57,0,Partly Cloudy
20181228 7:53 AM,36,26,67,N,10,0,29.59,0,Fair
20181228 8:53 AM,36,26,67,N,10,0,29.62,0,Fair
20181228 9:53 AM,37,25,62,N,15,0,29.64,0,Fair
20181228 10:53 AM,39,24,55,N,20,26,29.63,0,Fair
20181228 11:53 AM,42,25,51,N,15,20,29.64,0,Fair
20181228 12:53 PM,44,26,49,NNW,13,0,29.62,0,Fair
20181228 1:53 PM,45,27,49,N,8,0,29.63,0,Fair
20181228 2:53 PM,47,27,46,NNW,10,0,29.62,0,Fair
20181228 3:53 PM,47,27,46,NNE,15,0,29.62,0,Fair
20181228 4:53 PM,48,28,46,N,9,18,29.63,0,Fair
20181228 5:53 PM,46,28,50,N,10,0,29.65,0,Fair
20181228 6:53 PM,45,28,52,N,9,0,29.67,0,Fair
20181228 7:53 PM,43,29,58,N,8,0,29.69,0,Fair
20181228 8:53 PM,43,27,53,NNE,8,0,29.71,0,Mostly Cloudy
20181228 9:53 PM,42,27,55,NNE,9,0,29.72,0,Partly Cloudy
20181228 10:53 PM,42,27,55,NNE,10,0,29.74,0,Mostly Cloudy
20181228 11:53 PM,41,26,55,NNE,12,22,29.76,0,Mostly Cloudy
20181228 12:53 AM,41,26,55,NNE,10,0,29.75,0,Mostly Cloudy
20181229 1:53 AM,39,25,57,NNE,16,22,29.75,0,Mostly Cloudy
20181229 2:53 AM,38,26,62,NNE,7,0,29.75,0,Mostly Cloudy
20181229 3:53 AM,37,25,62,N,10,0,29.76,0,Mostly Cloudy
20181229 4:53 AM,38,25,60,NNE,9,0,29.77,0,Cloudy
20181229 5:53 AM,37,25,62,N,12,0,29.77,0,Cloudy
20181229 6:53 AM,37,25,62,N,14,0,29.78,0,Cloudy
20181229 7:53 AM,37,27,67,NNW,12,0,29.81,0,Cloudy
20181229 8:53 AM,37,27,67,N,10,0,29.83,0,Cloudy
20181229 9:53 AM,37,27,67,N,10,0,29.85,0,Cloudy
20181229 10:53 AM,37,26,65,N,10,0,29.85,0,Cloudy
20181229 11:53 AM,38,26,62,NNE,13,0,29.82,0,Cloudy
20181229 12:53 PM,40,27,60,N,7,0,29.79,0,Cloudy
20181229 1:53 PM,40,28,63,NNW,10,0,29.75,0,Cloudy
20181229 2:53 PM,42,28,58,N,12,0,29.74,0,Cloudy
20181229 3:53 PM,41,28,60,N,12,0,29.73,0,Cloudy
20181229 4:53 PM,42,29,60,NNW,10,0,29.74,0,Cloudy
20181229 5:53 PM,42,28,58,N,9,0,29.74,0,Cloudy
20181229 6:53 PM,40,29,65,N,10,0,29.74,0,Mostly Cloudy
20181229 7:53 PM,40,28,63,N,7,0,29.74,0,Cloudy
20181229 8:53 PM,39,28,65,NNE,9,0,29.74,0,Cloudy
20181229 9:53 PM,39,28,65,N,8,0,29.74,0,Mostly Cloudy
20181229 10:53 PM,39,27,62,NNE,8,0,29.73,0,Mostly Cloudy
20181229 11:53 PM,38,27,65,NNE,5,0,29.72,0,Mostly Cloudy
20181229 12:53 AM,38,27,65,N,8,0,29.72,0,Cloudy
20181230 1:53 AM,37,29,73,N,5,0,29.71,0,Cloudy
20181230 2:53 AM,37,28,70,NNW,7,0,29.69,0,Cloudy
20181230 3:53 AM,37,28,70,N,7,0,29.69,0,Cloudy
20181230 4:53 AM,36,28,73,N,7,0,29.66,0,Cloudy
20181230 5:53 AM,37,28,70,NE,3,0,29.64,0,Mostly Cloudy
20181230 6:53 AM,37,28,70,CALM,0,0,29.61,0,Cloudy
20181230 7:53 AM,37,29,73,NNW,5,0,29.62,0,Cloudy
20181230 8:53 AM,38,29,70,CALM,0,0,29.64,0,Cloudy
20181230 9:53 AM,38,30,73,WNW,5,0,29.64,0,Light Rain
20181230 10:53 AM,39,30,70,NW,3,0,29.64,0,Cloudy
20181230 11:53 AM,40,30,68,NW,3,0,29.62,0,Cloudy
20181230 12:53 PM,40,31,70,NW,5,0,29.56,0,Cloudy
20181230 1:53 PM,41,32,70,NNE,3,0,29.52,0,Cloudy
20181230 2:53 PM,42,32,67,N,5,0,29.48,0,Cloudy
20181230 3:53 PM,42,33,70,CALM,0,0,29.47,0,Cloudy
20181230 4:53 PM,42,33,70,E,3,0,29.44,0,Cloudy
20181230 5:53 PM,43,34,71,E,3,0,29.42,0,Cloudy
20181230 6:53 PM,42,34,73,E,7,0,29.42,0,Cloudy
20181230 7:53 PM,41,35,79,ESE,8,0,29.41,0,Cloudy
20181230 8:53 PM,40,39,97,ESE,6,0,29.38,0,Light Rain
20181230 9:53 PM,41,39,93,ESE,6,0,29.35,0,Light Drizzle
20181230 10:53 PM,41,39,93,ESE,7,0,29.31,0,Light Drizzle
20181230 11:53 PM,41,39,93,SSW,3,0,29.3,0,Cloudy
20181230 12:53 AM,41,40,96,WSW,5,0,29.28,0,Cloudy
20181231 1:53 AM,41,40,96,CALM,0,0,29.26,0,Fog
20181231 2:53 AM,41,40,96,CALM,0,0,29.25,0,Rain
20181231 3:53 AM,41,40,96,SW,5,0,29.27,0.3,Rain
20181231 4:53 AM,41,39,93,SW,6,0,29.26,0.1,Light Rain
20181231 5:53 AM,41,39,93,S,9,0,29.22,0,Cloudy
20181231 6:53 AM,42,40,92,SW,7,0,29.27,0,Cloudy
20181231 7:53 AM,42,40,92,SSW,3,0,29.27,0,Cloudy
20181231 8:53 AM,42,40,92,S,5,0,29.27,0,Cloudy
20181231 9:53 AM,44,41,89,SSW,9,0,29.31,0,Mostly Cloudy
20181231 10:53 AM,47,41,80,SW,8,0,29.32,0,Cloudy
20181231 11:53 AM,49,42,77,SSW,8,0,29.31,0,Cloudy
20181231 12:53 PM,52,43,71,SSW,8,0,29.28,0,Cloudy
20181231 1:53 PM,56,42,60,SW,8,0,29.26,0,Cloudy
20181231 2:53 PM,59,38,46,SSW,10,0,29.26,0,Cloudy
20181231 3:53 PM,62,38,41,WSW,8,0,29.27,0,Cloudy
20181231 4:53 PM,62,38,41,W,7,0,29.31,0,Mostly Cloudy
20181231 5:53 PM,62,39,43,WSW,6,0,29.35,0,Cloudy
20181231 6:53 PM,59,38,46,SSW,3,0,29.39,0,Partly Cloudy
20181231 7:53 PM,53,41,64,CALM,0,0,29.42,0,Mostly Cloudy
20181231 8:53 PM,49,41,74,NW,3,0,29.44,0,Partly Cloudy
20181231 9:53 PM,48,38,68,NW,8,0,29.47,0,Partly Cloudy
20181231 10:53 PM,48,37,66,NNW,6,0,29.48,0,Fair
20181231 11:53 PM,45,37,74,NNW,7,0,29.52,0,Fair
20181231 12:53 AM,43,37,80,NNW,6,0,29.56,0,Fair
20190101 1:53 AM,44,38,79,NNW,13,0,29.58,0,Fair
20190101 2:53 AM,43,38,82,NNW,15,24,29.59,0,Fair
20190101 3:53 AM,43,38,82,N,17,0,29.61,0,Partly Cloudy
20190101 4:53 AM,42,37,82,NNW,12,0,29.63,0,Cloudy
20190101 5:53 AM,41,35,79,N,14,21,29.65,0,Cloudy
20190101 6:53 AM,40,34,79,N,13,0,29.67,0,Cloudy
20190101 7:53 AM,39,32,76,N,13,0,29.71,0,Cloudy
20190101 8:53 AM,38,31,76,N,16,23,29.75,0,Cloudy
20190101 9:53 AM,38,31,76,N,16,0,29.78,0,Cloudy
20190101 10:53 AM,39,31,73,N,14,22,29.81,0,Cloudy
20190101 11:53 AM,38,30,73,N,14,0,29.82,0,Cloudy
20190101 12:53 PM,38,30,73,NNW,14,0,29.81,0,Cloudy
20190101 1:53 PM,40,30,68,N,15,0,29.77,0,Cloudy
20190101 2:53 PM,41,31,67,N,13,0,29.74,0,Cloudy
20190101 3:53 PM,41,31,67,NNW,15,0,29.73,0,Cloudy
20190101 4:53 PM,40,30,68,N,12,0,29.74,0,Cloudy
20190101 5:53 PM,39,30,70,N,10,0,29.75,0,Cloudy
20190101 6:53 PM,38,30,73,N,7,0,29.76,0,Cloudy
20190101 7:53 PM,38,30,73,NNW,9,0,29.78,0,Cloudy
20190101 8:53 PM,38,29,70,N,12,0,29.78,0,Cloudy
20190101 9:53 PM,37,29,73,NNW,12,0,29.78,0,Cloudy
20190101 10:53 PM,37,29,73,N,12,0,29.78,0,Cloudy
20190101 11:53 PM,37,28,70,N,13,0,29.76,0,Cloudy
20190101 12:53 AM,36,28,73,N,10,0,29.77,0,Cloudy
20190102 1:53 AM,35,27,72,NNW,10,0,29.78,0,Cloudy
20190102 2:53 AM,35,27,72,N,13,0,29.77,0,Cloudy
20190102 3:53 AM,35,27,72,N,12,0,29.78,0,Cloudy
20190102 4:53 AM,35,27,72,NNE,10,0,29.74,0,Cloudy
20190102 5:53 AM,34,28,79,NNW,8,0,29.73,0,Light Rain
20190102 6:53 AM,34,29,82,NNE,9,0,29.71,0,Light Rain
20190102 7:53 AM,34,31,89,NNW,6,0,29.71,0,Light Rain
20190102 8:53 AM,34,31,89,NNW,9,0,29.72,0.1,Rain
20190102 9:53 AM,33,31,92,NNW,10,0,29.75,0.1,Rain
20190102 10:53 AM,34,32,92,N,10,0,29.74,0.1,Rain
20190102 11:53 AM,34,32,92,NNW,10,0,29.73,0.1,Light Rain
20190102 12:53 PM,34,33,96,N,9,0,29.69,0.1,Rain
20190102 1:53 PM,35,33,92,N,7,0,29.64,0.1,Rain
20190102 2:53 PM,35,33,92,NNW,9,0,29.62,0.1,Light Rain
20190102 3:53 PM,35,33,92,NW,9,0,29.62,0,Light Rain
20190102 4:53 PM,35,33,92,VAR,7,0,29.59,0,Cloudy
20190102 5:53 PM,37,34,89,NW,10,0,29.62,0,Cloudy
20190102 6:53 PM,35,34,96,NNW,15,20,29.59,0,Light Drizzle
20190102 7:53 PM,35,34,96,NNE,10,0,29.59,0,Light Rain
20190102 8:53 PM,36,35,97,NNE,6,0,29.59,0,Cloudy
20190102 9:53 PM,37,35,93,NNW,6,0,29.59,0,Cloudy
20190102 10:53 PM,37,36,96,N,7,0,29.57,0,Cloudy
20190102 11:53 PM,37,36,96,NW,6,0,29.57,0,Cloudy
20190102 12:53 AM,37,36,96,N,5,0,29.57,0,Light Drizzle
20190103 1:53 AM,36,35,97,NNW,8,0,29.58,0,Light Drizzle
20190103 2:53 AM,37,36,96,NNW,7,0,29.56,0,Light Drizzle
20190103 3:53 AM,37,36,96,NNW,7,0,29.55,0,Light Drizzle
20190103 4:53 AM,37,36,96,WNW,10,0,29.56,0.1,Light Rain
20190103 5:53 AM,36,35,97,NNW,10,0,29.51,0.1,Light Rain
20190103 6:53 AM,37,36,96,WNW,8,0,29.54,0,Light Rain
20190103 7:53 AM,37,36,96,NNE,7,0,29.5,0.2,Light Rain
20190103 8:53 AM,38,37,97,CALM,0,0,29.52,0.1,Rain
20190103 9:53 AM,38,37,97,NW,7,0,29.55,0.1,Light Rain
20190103 10:53 AM,39,38,96,NNW,9,0,29.53,0.1,Rain
20190103 11:53 AM,39,37,93,NW,8,0,29.51,0.1,Cloudy
20190103 12:53 PM,38,36,93,WNW,12,0,29.49,0,Light Rain
20190103 1:53 PM,40,38,93,NNW,7,0,29.46,0,Cloudy
20190103 2:53 PM,40,37,89,W,8,0,29.44,0,Cloudy
20190103 3:53 PM,40,37,89,WNW,10,0,29.42,0,Cloudy
20190103 4:53 PM,41,38,89,WNW,9,0,29.42,0,Cloudy
20190103 5:53 PM,40,36,86,WNW,14,0,29.43,0,Cloudy
20190103 6:53 PM,40,36,86,WNW,12,0,29.44,0,Cloudy
20190103 7:53 PM,40,35,83,WNW,12,0,29.45,0,Cloudy
20190103 8:53 PM,38,34,86,WNW,13,0,29.45,0,Cloudy
20190103 9:53 PM,38,34,86,WNW,9,0,29.45,0,Cloudy
20190103 10:53 PM,38,34,86,WNW,9,0,29.45,0,Cloudy
20190103 11:53 PM,38,34,86,WNW,9,0,29.42,0,Cloudy
20190103 12:53 AM,38,34,86,WNW,13,0,29.41,0,Cloudy
20190104 1:53 AM,38,34,86,WNW,13,0,29.4,0,Cloudy
20190104 2:53 AM,38,34,86,W,12,0,29.4,0,Cloudy
20190104 3:53 AM,38,34,86,WNW,12,20,29.42,0,Cloudy
20190104 4:53 AM,38,35,89,WNW,9,0,29.45,0,Light Drizzle
20190104 5:53 AM,38,35,89,WNW,14,0,29.44,0,Cloudy
20190104 6:53 AM,39,35,86,WNW,12,0,29.45,0,Cloudy
20190104 7:53 AM,39,35,86,WNW,12,0,29.46,0,Mostly Cloudy
20190104 8:53 AM,40,35,83,NW,13,0,29.49,0,Mostly Cloudy
20190104 9:53 AM,41,34,76,NNW,9,0,29.5,0,Partly Cloudy
20190104 10:53 AM,45,35,68,NW,13,0,29.53,0,Fair
20190104 11:53 AM,49,35,59,WNW,9,0,29.51,0,Fair
20190104 12:53 PM,51,33,50,WNW,9,0,29.49,0,Fair
20190104 1:53 PM,55,34,45,WNW,10,0,29.47,0,Fair
20190104 2:53 PM,57,32,39,W,7,0,29.46,0,Fair
20190104 3:53 PM,59,34,39,NW,7,0,29.46,0,Fair
20190104 4:53 PM,60,32,35,NW,8,0,29.47,0,Fair
20190104 5:53 PM,59,30,33,W,6,0,29.49,0,Fair
20190104 6:53 PM,56,30,37,CALM,0,0,29.49,0,Fair
20190104 7:53 PM,48,36,63,ENE,3,0,29.5,0,Fair
20190104 8:53 PM,46,37,71,CALM,0,0,29.52,0,Fair
20190104 9:53 PM,45,36,71,CALM,0,0,29.53,0,Fair
20190104 10:53 PM,44,35,71,CALM,0,0,29.54,0,Fair
20190104 11:53 PM,42,35,76,CALM,0,0,29.53,0,Fair
20190104 12:53 AM,44,35,71,SW,3,0,29.53,0,Fair
20190105 1:53 AM,46,34,63,SSW,3,0,29.54,0,Fair
20190105 2:53 AM,40,34,79,SSE,3,0,29.55,0,Fair
20190105 3:53 AM,38,34,86,CALM,0,0,29.54,0,Fair
20190105 4:53 AM,38,33,83,CALM,0,0,29.55,0,Fair
20190105 5:53 AM,38,33,83,CALM,0,0,29.55,0,Fair
20190105 6:53 AM,37,33,86,CALM,0,0,29.56,0,Fair
20190105 7:53 AM,42,36,79,S,3,0,29.57,0,Fair
20190105 8:53 AM,37,33,86,CALM,0,0,29.58,0,Fair
20190105 9:53 AM,45,39,80,CALM,0,0,29.6,0,Fair
20190105 10:53 AM,51,40,66,CALM,0,0,29.62,0,Fair
20190105 11:53 AM,57,38,49,VAR,3,0,29.61,0,Fair
20190105 12:53 PM,61,39,44,W,3,0,29.6,0,Fair
20190105 1:53 PM,65,38,37,CALM,0,0,29.58,0,Fair
20190105 2:53 PM,69,38,32,SSE,3,0,29.55,0,Fair
20190105 3:53 PM,71,42,35,SSE,7,0,29.54,0,Fair
20190105 4:53 PM,71,42,35,SE,13,0,29.52,0,Fair
20190105 5:53 PM,69,41,36,SSE,10,0,29.53,0,Fair
20190105 6:53 PM,63,39,41,S,7,0,29.55,0,Fair
20190105 7:53 PM,60,43,53,S,8,0,29.56,0,Fair
20190105 8:53 PM,61,42,50,S,12,0,29.57,0,Fair
20190105 9:53 PM,59,42,53,S,7,0,29.58,0,Fair
20190105 10:53 PM,55,41,59,S,8,0,29.59,0,Fair
20190105 11:53 PM,57,40,53,SSE,8,0,29.58,0,Fair
20190105 12:53 AM,55,40,57,S,6,0,29.57,0,Fair
20190106 1:53 AM,54,39,57,SSE,9,0,29.56,0,Fair
20190106 2:53 AM,51,39,63,SSE,8,0,29.56,0,Fair
20190106 3:53 AM,52,39,61,SSE,8,0,29.56,0,Fair
20190106 4:53 AM,47,38,71,SE,7,0,29.57,0,Fair
20190106 5:53 AM,48,38,68,SE,9,0,29.55,0,Fair
20190106 6:53 AM,46,37,71,SE,5,0,29.55,0,Cloudy
20190106 7:53 AM,46,38,73,SE,12,0,29.55,0,Cloudy
20190106 8:53 AM,49,39,69,SSE,9,0,29.56,0,Mostly Cloudy
20190106 9:53 AM,52,41,66,SSE,10,0,29.56,0,Mostly Cloudy
20190106 10:53 AM,57,46,67,S,12,0,29.58,0,Mostly Cloudy
20190106 11:53 AM,60,49,67,S,12,0,29.58,0,Mostly Cloudy
20190106 12:53 PM,63,51,65,S,16,0,29.54,0,Cloudy
20190106 1:53 PM,66,52,60,S,14,24,29.49,0,Mostly Cloudy
20190106 2:53 PM,68,52,56,S,22,0,29.45,0,Partly Cloudy / Windy
20190106 3:53 PM,66,54,65,S,21,29,29.46,0,Mostly Cloudy / Windy
20190106 4:53 PM,64,56,75,SSE,17,28,29.45,0,Mostly Cloudy
20190106 5:53 PM,64,56,75,SSE,16,0,29.43,0,Cloudy
20190106 6:53 PM,64,56,75,S,13,0,29.43,0,Mostly Cloudy
20190106 7:53 PM,64,56,75,SSE,13,0,29.44,0,Cloudy
20190106 8:53 PM,64,56,75,SSE,14,0,29.42,0,Cloudy
20190106 9:53 PM,63,56,78,SSE,16,24,29.41,0,Cloudy
20190106 10:53 PM,63,56,78,S,15,0,29.43,0,Cloudy
20190106 11:53 PM,62,57,84,S,17,0,29.42,0,Mostly Cloudy
20190106 12:53 AM,63,58,84,S,15,25,29.42,0,Cloudy
20190107 1:53 AM,64,59,84,SSW,18,26,29.42,0,Cloudy
20190107 2:53 AM,65,59,81,SSW,13,21,29.47,0,Cloudy
20190107 3:53 AM,64,59,84,S,14,0,29.45,0,Cloudy
20190107 4:53 AM,64,60,87,S,9,0,29.45,0,Cloudy
20190107 5:53 AM,65,60,84,S,13,21,29.44,0,Cloudy
20190107 6:53 AM,65,60,84,SSW,10,0,29.45,0,Cloudy
20190107 7:53 AM,65,60,84,SSW,9,17,29.45,0,Cloudy
20190107 8:53 AM,64,60,87,SW,10,0,29.48,0,Cloudy
20190107 9:53 AM,64,60,87,SW,10,0,29.51,0,Cloudy
20190107 10:53 AM,65,60,84,SW,10,0,29.52,0,Mostly Cloudy
20190107 11:53 AM,70,60,71,SW,7,0,29.51,0,Mostly Cloudy
20190107 12:53 PM,71,51,49,W,12,0,29.48,0,Mostly Cloudy
20190107 1:53 PM,74,48,40,SW,9,0,29.45,0,Mostly Cloudy
20190107 2:53 PM,76,45,33,W,12,0,29.44,0,Mostly Cloudy
20190107 3:53 PM,74,43,33,SW,9,0,29.44,0,Mostly Cloudy
20190107 4:53 PM,74,37,26,WSW,10,0,29.44,0,Mostly Cloudy
20190107 5:53 PM,72,33,24,SW,7,0,29.45,0,Mostly Cloudy
20190107 6:53 PM,69,33,26,SW,5,0,29.46,0,Cloudy
20190107 7:53 PM,67,34,30,SSW,3,0,29.48,0,Partly Cloudy
20190107 8:53 PM,63,36,37,S,5,0,29.48,0,Mostly Cloudy
20190107 9:53 PM,62,37,39,SW,3,0,29.49,0,Partly Cloudy
20190107 10:53 PM,60,40,47,SSW,5,0,29.51,0,Partly Cloudy
20190107 11:53 PM,56,41,57,CALM,0,0,29.53,0,Partly Cloudy
20190107 12:53 AM,58,42,56,SSW,5,0,29.52,0,Partly Cloudy
20190108 1:53 AM,57,41,55,CALM,0,0,29.53,0,Cloudy
20190108 2:53 AM,57,41,55,SW,3,0,29.54,0,Cloudy
20190108 3:53 AM,54,41,62,SSW,6,0,29.55,0,Mostly Cloudy
20190108 4:53 AM,53,41,64,CALM,0,0,29.56,0,Partly Cloudy
20190108 5:53 AM,52,41,66,CALM,0,0,29.56,0,Cloudy
20190108 6:53 AM,52,41,66,CALM,0,0,29.59,0,Partly Cloudy
20190108 7:53 AM,50,41,71,CALM,0,0,29.61,0,Partly Cloudy
20190108 8:53 AM,49,41,74,CALM,0,0,29.63,0,Mostly Cloudy
20190108 9:53 AM,53,42,66,NNW,10,0,29.67,0,Cloudy
20190108 10:53 AM,55,41,59,N,6,0,29.7,0,Mostly Cloudy
20190108 11:53 AM,60,39,46,NNE,17,22,29.73,0,Mostly Cloudy
20190108 12:53 PM,63,36,37,NNE,17,28,29.71,0,Cloudy
20190108 1:53 PM,68,33,27,NNE,17,24,29.7,0,Cloudy
20190108 2:53 PM,67,29,24,NE,16,25,29.7,0,Cloudy
20190108 3:53 PM,68,28,22,NE,13,25,29.73,0,Mostly Cloudy
20190108 4:53 PM,67,26,21,NE,16,22,29.75,0,Mostly Cloudy
20190108 5:53 PM,65,27,24,NNE,14,24,29.78,0,Mostly Cloudy
20190108 6:53 PM,61,25,25,NE,12,21,29.79,0,Partly Cloudy
20190108 7:53 PM,58,27,31,N,9,0,29.82,0,Mostly Cloudy
20190108 8:53 PM,57,24,28,N,13,0,29.85,0,Cloudy
20190108 9:53 PM,57,24,28,NNE,14,0,29.87,0,Cloudy
20190108 10:53 PM,55,27,34,N,8,0,29.9,0,Cloudy
20190108 11:53 PM,54,26,34,NNE,12,0,29.92,0,Cloudy
20190108 12:53 AM,53,25,34,NNE,10,0,29.93,0,Cloudy
20190109 1:53 AM,46,30,54,NNW,7,0,29.94,0,Mostly Cloudy
20190109 2:53 AM,45,30,56,NNW,7,0,29.96,0,Mostly Cloudy
20190109 3:53 AM,46,29,51,NNW,6,0,29.97,0,Mostly Cloudy
